person_id,person_trip_id,o_taz,d_taz,mode,purpose,departure_time,arrival_time,time_target,vot,pnr_ids
P2812,2812,732,3007,KNR-rapid_bus-PNR,visitor,7:55:00,9:15:00,departure,19,
P2813,2813,732,3007,KNR-rapid_bus-PNR,visitor,8:48:00,10:08:00,departure,19,
P2814,2814,732,3007,KNR-rapid_bus-PNR,visitor,6:10:00,7:30:00,departure,19,
P2815,2815,732,3007,KNR-rapid_bus-PNR,visitor,8:59:00,10:19:00,departure,19,
P2816,2816,732,3007,KNR-rapid_bus-PNR,visitor,6:24:00,7:44:00,departure,19,
P2817,2817,732,3007,KNR-rapid_bus-PNR,visitor,6:46:00,8:06:00,departure,19,
P2818,2818,732,3007,KNR-rapid_bus-PNR,visitor,7:23:00,8:43:00,departure,19,
P2819,2819,732,3007,KNR-rapid_bus-PNR,visitor,6:45:00,8:05:00,departure,19,
P2820,2820,732,3007,KNR-rapid_bus-PNR,visitor,7:45:00,9:05:00,departure,19,
P2821,2821,732,3007,KNR-rapid_bus-PNR,visitor,7:57:00,9:17:00,departure,19,
P2822,2822,732,3007,KNR-rapid_bus-PNR,visitor,8:21:00,9:41:00,departure,19,
P2823,2823,732,3007,KNR-rapid_bus-PNR,visitor,8:50:00,10:10:00,departure,19,
P2824,2824,732,3007,KNR-rapid_bus-PNR,visitor,8:06:00,9:26:00,departure,19,
P2825,2825,732,3007,KNR-rapid_bus-PNR,visitor,8:02:00,9:22:00,departure,19,
P2826,2826,732,3007,KNR-rapid_bus-PNR,visitor,6:24:00,7:44:00,departure,19,
P2827,2827,732,3007,KNR-rapid_bus-PNR,visitor,7:24:00,8:44:00,departure,19,
P2828,2828,732,3007,KNR-rapid_bus-PNR,visitor,8:58:00,10:18:00,departure,19,
P2829,2829,732,3007,KNR-rapid_bus-PNR,visitor,8:45:00,10:05:00,departure,19,
P2830,2830,732,3007,KNR-rapid_bus-PNR,visitor,6:11:00,7:31:00,departure,19,
P2831,2831,732,3007,KNR-rapid_bus-PNR,visitor,8:54:00,10:14:00,departure,19,
P2832,2832,732,3007,KNR-rapid_bus-PNR,visitor,7:59:00,9:19:00,departure,19,
P2833,2833,732,3007,KNR-rapid_bus-PNR,visitor,7:35:00,8:55:00,departure,19,
P2834,2834,732,2914,PNR-rapid_bus-KNR,social,7:14:00,8:34:00,departure,19,
P2835,2835,732,3273,PNR-rapid_bus-walk,work,7:56:00,9:16:00,departure,24.4,
P2836,2836,732,3273,PNR-rapid_bus-walk,work,7:02:00,8:22:00,departure,24.4,
P2837,2837,732,3273,PNR-rapid_bus-walk,work,7:22:00,8:42:00,departure,24.4,
P2838,2838,732,3273,PNR-rapid_bus-walk,work,6:51:00,8:11:00,departure,24.4,
P2839,2839,732,3273,PNR-rapid_bus-walk,work,8:19:00,9:39:00,departure,24.4,
P2840,2840,732,3273,PNR-rapid_bus-walk,work,8:48:00,10:08:00,departure,24.4,
P2841,2841,732,3273,PNR-rapid_bus-walk,work,6:14:00,7:34:00,departure,24.4,
P2842,2842,732,3273,PNR-rapid_bus-walk,work,8:38:00,9:58:00,departure,24.4,
P2843,2843,732,3273,PNR-rapid_bus-KNR,work,7:14:00,8:34:00,departure,24.4,
P2844,2844,732,3273,PNR-rapid_bus-KNR,work,7:37:00,8:57:00,departure,24.4,
P2845,2845,732,3273,PNR-rapid_bus-KNR,work,8:03:00,9:23:00,departure,24.4,
P2846,2846,732,3273,walk-rapid_bus-KNR,work,6:28:00,7:48:00,departure,24.4,
P2847,2847,732,3273,walk-rapid_bus-KNR,work,8:45:00,10:05:00,departure,24.4,
P2848,2848,732,3273,walk-rapid_bus-KNR,work,7:24:00,8:44:00,departure,24.4,
P2849,2849,732,3273,walk-rapid_bus-KNR,work,6:05:00,7:25:00,departure,24.4,
P2850,2850,732,3273,walk-rapid_bus-KNR,work,8:04:00,9:24:00,departure,24.4,
P2851,2851,732,3273,walk-rapid_bus-KNR,work,6:17:00,7:37:00,departure,24.4,
P2852,2852,732,3273,walk-rapid_bus-KNR,work,8:32:00,9:52:00,departure,24.4,
P2853,2853,732,3273,walk-rapid_bus-KNR,work,6:40:00,8:00:00,departure,24.4,
P2854,2854,732,3273,PNR-rapid_bus-walk,personal_business,6:45:00,8:05:00,departure,17.5,
P2855,2855,732,3273,PNR-rapid_bus-walk,personal_business,7:20:00,8:40:00,departure,17.5,
P2856,2856,732,3273,PNR-rapid_bus-walk,personal_business,7:17:00,8:37:00,departure,17.5,
P2857,2857,732,3273,PNR-rapid_bus-walk,personal_business,6:36:00,7:56:00,departure,17.5,
P2858,2858,732,3273,PNR-rapid_bus-walk,personal_business,7:42:00,9:02:00,departure,17.5,
P2859,2859,732,3273,PNR-rapid_bus-walk,personal_business,6:06:00,7:26:00,departure,17.5,
P2860,2860,732,3273,PNR-rapid_bus-walk,personal_business,8:35:00,9:55:00,departure,17.5,
P2861,2861,732,3273,PNR-rapid_bus-walk,personal_business,6:54:00,8:14:00,departure,17.5,
P2862,2862,732,3273,walk-rapid_bus-KNR,social,6:15:00,7:35:00,departure,19,
P2863,2863,732,3273,walk-rapid_bus-KNR,social,8:26:00,9:46:00,departure,19,
P2864,2864,732,3273,walk-rapid_bus-KNR,social,7:14:00,8:34:00,departure,19,
P2865,2865,732,3273,walk-rapid_bus-KNR,social,7:19:00,8:39:00,departure,19,
P2866,2866,732,3273,walk-rapid_bus-KNR,social,6:35:00,7:55:00,departure,19,
P2867,2867,732,3273,walk-rapid_bus-KNR,social,6:54:00,8:14:00,departure,19,
P2868,2868,732,3273,walk-rapid_bus-KNR,social,7:26:00,8:46:00,departure,19,
P2869,2869,732,3273,walk-rapid_bus-KNR,social,6:50:00,8:10:00,departure,19,
P2870,2870,732,3273,walk-rapid_bus-KNR,social,6:14:00,7:34:00,departure,19,
P2871,2871,732,3273,walk-rapid_bus-KNR,social,8:56:00,10:16:00,departure,19,
P2872,2872,732,3273,walk-rapid_bus-KNR,social,7:18:00,8:38:00,departure,19,
P2873,2873,732,3273,walk-rapid_bus-KNR,social,7:25:00,8:45:00,departure,19,
P2874,2874,732,3273,walk-rapid_bus-KNR,social,6:26:00,7:46:00,departure,19,
P2875,2875,732,3273,walk-rapid_bus-KNR,social,6:27:00,7:47:00,departure,19,
P2876,2876,732,3273,walk-rapid_bus-KNR,social,6:46:00,8:06:00,departure,19,
P2877,2877,732,3273,walk-rapid_bus-KNR,social,8:50:00,10:10:00,departure,19,
P2878,2878,732,3273,walk-rapid_bus-KNR,social,8:56:00,10:16:00,departure,19,
P2879,2879,732,3273,walk-rapid_bus-KNR,social,6:25:00,7:45:00,departure,19,
P2880,2880,732,3273,walk-rapid_bus-KNR,social,6:32:00,7:52:00,departure,19,
P2881,2881,732,3273,PNR-rapid_bus-walk,shopping,7:19:00,8:39:00,departure,17.5,
P2882,2882,732,3273,PNR-rapid_bus-walk,shopping,7:43:00,9:03:00,departure,17.5,
P2883,2883,732,3273,PNR-rapid_bus-walk,shopping,6:01:00,7:21:00,departure,17.5,
P2884,2884,732,3273,KNR-rapid_bus-PNR,visitor,7:07:00,8:27:00,departure,19,
P2885,2885,732,3273,KNR-rapid_bus-PNR,visitor,8:48:00,10:08:00,departure,19,
P2886,2886,732,3273,KNR-rapid_bus-PNR,visitor,7:58:00,9:18:00,departure,19,
P2887,2887,732,3273,KNR-rapid_bus-PNR,visitor,7:51:00,9:11:00,departure,19,
P2888,2888,732,3273,KNR-rapid_bus-PNR,visitor,6:16:00,7:36:00,departure,19,
P2889,2889,732,3148,PNR-rapid_bus-walk,work,7:38:00,8:58:00,departure,24.4,
P2890,2890,732,3148,PNR-rapid_bus-walk,work,7:06:00,8:26:00,departure,24.4,
P2891,2891,732,3148,PNR-rapid_bus-walk,work,7:57:00,9:17:00,departure,24.4,
P2892,2892,732,3148,PNR-rapid_bus-walk,work,6:50:00,8:10:00,departure,24.4,
P2893,2893,732,3148,PNR-rapid_bus-walk,work,6:46:00,8:06:00,departure,24.4,
P2894,2894,732,3148,PNR-rapid_bus-walk,work,7:10:00,8:30:00,departure,24.4,
P2895,2895,732,3148,PNR-rapid_bus-walk,work,8:01:00,9:21:00,departure,24.4,
P2896,2896,732,3148,PNR-rapid_bus-walk,work,6:49:00,8:09:00,departure,24.4,
P2897,2897,732,3148,PNR-rapid_bus-walk,work,8:06:00,9:26:00,departure,24.4,
P2898,2898,732,3148,PNR-rapid_bus-walk,work,8:31:00,9:51:00,departure,24.4,
P2899,2899,732,3148,PNR-rapid_bus-walk,work,8:27:00,9:47:00,departure,24.4,
P2900,2900,732,3148,PNR-rapid_bus-walk,work,6:50:00,8:10:00,departure,24.4,
P2901,2901,732,3148,PNR-rapid_bus-walk,work,6:14:00,7:34:00,departure,24.4,
P2902,2902,732,3148,PNR-rapid_bus-walk,work,7:07:00,8:27:00,departure,24.4,
P2903,2903,732,3148,PNR-rapid_bus-walk,work,8:31:00,9:51:00,departure,24.4,
P2904,2904,732,3148,PNR-rapid_bus-walk,work,6:03:00,7:23:00,departure,24.4,
P2905,2905,732,3148,PNR-rapid_bus-walk,work,8:00:00,9:20:00,departure,24.4,
P2906,2906,732,3148,PNR-rapid_bus-walk,work,7:11:00,8:31:00,departure,24.4,
P2907,2907,732,3148,PNR-rapid_bus-walk,work,8:40:00,10:00:00,departure,24.4,
P2908,2908,732,3148,PNR-rapid_bus-walk,work,8:56:00,10:16:00,departure,24.4,
P2909,2909,732,3148,PNR-rapid_bus-walk,work,8:50:00,10:10:00,departure,24.4,
P2910,2910,732,3148,PNR-rapid_bus-walk,work,8:45:00,10:05:00,departure,24.4,
P2911,2911,732,3148,PNR-rapid_bus-walk,work,7:57:00,9:17:00,departure,24.4,
P2912,2912,732,3148,PNR-rapid_bus-walk,work,7:54:00,9:14:00,departure,24.4,
P2913,2913,732,3148,PNR-rapid_bus-walk,work,6:22:00,7:42:00,departure,24.4,
P2914,2914,732,3148,PNR-rapid_bus-walk,work,8:32:00,9:52:00,departure,24.4,
P2915,2915,732,3148,PNR-rapid_bus-walk,work,7:10:00,8:30:00,departure,24.4,
P2916,2916,732,3148,PNR-rapid_bus-walk,work,7:44:00,9:04:00,departure,24.4,
P2917,2917,732,3148,PNR-rapid_bus-walk,work,8:50:00,10:10:00,departure,24.4,
P2918,2918,732,3148,PNR-rapid_bus-walk,work,6:11:00,7:31:00,departure,24.4,
P2919,2919,732,3148,PNR-rapid_bus-walk,work,8:58:00,10:18:00,departure,24.4,
P2920,2920,732,3148,PNR-rapid_bus-walk,work,8:40:00,10:00:00,departure,24.4,
P2921,2921,732,3148,PNR-rapid_bus-walk,work,6:50:00,8:10:00,departure,24.4,
P2922,2922,732,3148,PNR-rapid_bus-walk,work,7:26:00,8:46:00,departure,24.4,
P2923,2923,732,3148,PNR-rapid_bus-walk,work,8:20:00,9:40:00,departure,24.4,
P2924,2924,732,3148,PNR-rapid_bus-walk,work,6:34:00,7:54:00,departure,24.4,
P2925,2925,732,3148,PNR-rapid_bus-walk,work,7:43:00,9:03:00,departure,24.4,
P2926,2926,732,3148,PNR-rapid_bus-walk,work,7:11:00,8:31:00,departure,24.4,
P2927,2927,732,3148,PNR-rapid_bus-walk,work,6:19:00,7:39:00,departure,24.4,
P2928,2928,732,3148,PNR-rapid_bus-walk,work,8:09:00,9:29:00,departure,24.4,
P2929,2929,732,3148,PNR-rapid_bus-walk,work,8:50:00,10:10:00,departure,24.4,
P2930,2930,732,3148,PNR-rapid_bus-walk,work,8:41:00,10:01:00,departure,24.4,
P2931,2931,732,3148,PNR-rapid_bus-walk,work,7:21:00,8:41:00,departure,24.4,
P2932,2932,732,3148,PNR-rapid_bus-walk,work,6:41:00,8:01:00,departure,24.4,
P2933,2933,732,3148,PNR-rapid_bus-walk,work,8:54:00,10:14:00,departure,24.4,
P2934,2934,732,3148,PNR-rapid_bus-walk,work,6:58:00,8:18:00,departure,24.4,
P2935,2935,732,3148,PNR-rapid_bus-walk,work,8:10:00,9:30:00,departure,24.4,
P2936,2936,732,3148,PNR-rapid_bus-walk,work,8:21:00,9:41:00,departure,24.4,
P2937,2937,732,3148,PNR-rapid_bus-walk,work,8:47:00,10:07:00,departure,24.4,
P2938,2938,732,3148,PNR-rapid_bus-walk,work,7:23:00,8:43:00,departure,24.4,
P2939,2939,732,3148,PNR-rapid_bus-walk,work,8:04:00,9:24:00,departure,24.4,
P2940,2940,732,3148,PNR-rapid_bus-walk,work,7:07:00,8:27:00,departure,24.4,
P2941,2941,732,3148,PNR-rapid_bus-walk,work,8:35:00,9:55:00,departure,24.4,
P2942,2942,732,3148,PNR-rapid_bus-walk,work,8:41:00,10:01:00,departure,24.4,
P2943,2943,732,3148,PNR-rapid_bus-walk,work,6:34:00,7:54:00,departure,24.4,
P2944,2944,732,3148,PNR-rapid_bus-walk,work,6:37:00,7:57:00,departure,24.4,
P2945,2945,732,3148,PNR-rapid_bus-walk,work,8:42:00,10:02:00,departure,24.4,
P2946,2946,732,3148,PNR-rapid_bus-walk,work,7:36:00,8:56:00,departure,24.4,
P2947,2947,732,3148,PNR-rapid_bus-walk,work,7:38:00,8:58:00,departure,24.4,
P2948,2948,732,3148,PNR-rapid_bus-walk,work,8:00:00,9:20:00,departure,24.4,
P2949,2949,732,3148,PNR-rapid_bus-walk,work,8:49:00,10:09:00,departure,24.4,
P2950,2950,732,3148,PNR-rapid_bus-walk,work,7:22:00,8:42:00,departure,24.4,
P2951,2951,732,3148,PNR-rapid_bus-walk,work,6:55:00,8:15:00,departure,24.4,
P2952,2952,732,3148,PNR-rapid_bus-walk,work,7:20:00,8:40:00,departure,24.4,
P2953,2953,732,3148,PNR-rapid_bus-walk,work,7:54:00,9:14:00,departure,24.4,
P2954,2954,732,3148,PNR-rapid_bus-walk,work,6:37:00,7:57:00,departure,24.4,
P2955,2955,732,3148,PNR-rapid_bus-walk,work,8:36:00,9:56:00,departure,24.4,
P2956,2956,732,3148,PNR-rapid_bus-walk,work,6:26:00,7:46:00,departure,24.4,
P2957,2957,732,3148,PNR-rapid_bus-walk,work,7:44:00,9:04:00,departure,24.4,
P2958,2958,732,3148,PNR-rapid_bus-walk,work,7:21:00,8:41:00,departure,24.4,
P2959,2959,732,3148,PNR-rapid_bus-walk,work,8:26:00,9:46:00,departure,24.4,
P2960,2960,732,3148,PNR-rapid_bus-walk,work,6:20:00,7:40:00,departure,24.4,
P2961,2961,732,3148,PNR-rapid_bus-walk,work,7:19:00,8:39:00,departure,24.4,
P2962,2962,732,3148,PNR-rapid_bus-walk,work,8:19:00,9:39:00,departure,24.4,
P2963,2963,732,3148,PNR-rapid_bus-walk,work,8:17:00,9:37:00,departure,24.4,
P2964,2964,732,3148,PNR-rapid_bus-walk,work,6:10:00,7:30:00,departure,24.4,
P2965,2965,732,3148,PNR-rapid_bus-walk,work,7:28:00,8:48:00,departure,24.4,
P2966,2966,732,3148,PNR-rapid_bus-walk,work,7:51:00,9:11:00,departure,24.4,
P2967,2967,732,3148,PNR-rapid_bus-walk,work,8:56:00,10:16:00,departure,24.4,
P2968,2968,732,3148,PNR-rapid_bus-walk,work,8:26:00,9:46:00,departure,24.4,
P2969,2969,732,3148,PNR-rapid_bus-walk,work,8:16:00,9:36:00,departure,24.4,
P2970,2970,732,3148,PNR-rapid_bus-walk,work,6:43:00,8:03:00,departure,24.4,
P2971,2971,732,3148,PNR-rapid_bus-walk,work,7:17:00,8:37:00,departure,24.4,
P2972,2972,732,3148,PNR-rapid_bus-walk,work,8:44:00,10:04:00,departure,24.4,
P2973,2973,732,3148,PNR-rapid_bus-walk,work,6:13:00,7:33:00,departure,24.4,
P2974,2974,732,3148,PNR-rapid_bus-walk,work,8:38:00,9:58:00,departure,24.4,
P2975,2975,732,3148,PNR-rapid_bus-walk,work,6:34:00,7:54:00,departure,24.4,
P2976,2976,732,3148,PNR-rapid_bus-walk,work,8:19:00,9:39:00,departure,24.4,
P2977,2977,732,3148,PNR-rapid_bus-walk,work,7:55:00,9:15:00,departure,24.4,
P2978,2978,732,3148,PNR-rapid_bus-walk,work,7:04:00,8:24:00,departure,24.4,
P2979,2979,732,3148,PNR-rapid_bus-walk,work,8:53:00,10:13:00,departure,24.4,
P2980,2980,732,3148,PNR-rapid_bus-walk,work,8:01:00,9:21:00,departure,24.4,
P2981,2981,732,3148,PNR-rapid_bus-walk,work,6:15:00,7:35:00,departure,24.4,
P2982,2982,732,3148,PNR-rapid_bus-walk,work,8:41:00,10:01:00,departure,24.4,
P2983,2983,732,3148,PNR-rapid_bus-walk,work,8:27:00,9:47:00,departure,24.4,
P2984,2984,732,3148,PNR-rapid_bus-walk,work,6:51:00,8:11:00,departure,24.4,
P2985,2985,732,3148,PNR-rapid_bus-walk,work,8:56:00,10:16:00,departure,24.4,
P2986,2986,732,3148,PNR-rapid_bus-walk,work,8:27:00,9:47:00,departure,24.4,
P2987,2987,732,3148,PNR-rapid_bus-walk,work,8:03:00,9:23:00,departure,24.4,
P2988,2988,732,3148,PNR-rapid_bus-walk,work,8:10:00,9:30:00,departure,24.4,
P2989,2989,732,3148,PNR-rapid_bus-walk,work,8:21:00,9:41:00,departure,24.4,
P2990,2990,732,3148,PNR-rapid_bus-walk,work,8:10:00,9:30:00,departure,24.4,
P2991,2991,732,3148,PNR-rapid_bus-walk,work,7:24:00,8:44:00,departure,24.4,
P2992,2992,732,3148,PNR-rapid_bus-walk,work,7:17:00,8:37:00,departure,24.4,
P2993,2993,732,3148,PNR-rapid_bus-walk,work,7:44:00,9:04:00,departure,24.4,
P2994,2994,732,3148,PNR-rapid_bus-walk,work,8:48:00,10:08:00,departure,24.4,
P2995,2995,732,3148,PNR-rapid_bus-walk,work,6:59:00,8:19:00,departure,24.4,
P2996,2996,732,3148,PNR-rapid_bus-walk,work,8:48:00,10:08:00,departure,24.4,
P2997,2997,732,3148,PNR-rapid_bus-walk,work,8:25:00,9:45:00,departure,24.4,
P2998,2998,732,3148,PNR-rapid_bus-walk,work,7:53:00,9:13:00,departure,24.4,
P2999,2999,732,3148,PNR-rapid_bus-walk,work,6:11:00,7:31:00,departure,24.4,
P3000,3000,732,3148,PNR-rapid_bus-walk,work,6:07:00,7:27:00,departure,24.4,
P3001,3001,732,3148,PNR-rapid_bus-walk,work,7:42:00,9:02:00,departure,24.4,
P3002,3002,732,3148,PNR-rapid_bus-walk,work,8:35:00,9:55:00,departure,24.4,
P3003,3003,732,3148,PNR-rapid_bus-walk,work,7:05:00,8:25:00,departure,24.4,
P3004,3004,732,3148,PNR-rapid_bus-walk,work,6:05:00,7:25:00,departure,24.4,
P3005,3005,732,3148,PNR-rapid_bus-walk,work,8:28:00,9:48:00,departure,24.4,
P3006,3006,732,3148,PNR-rapid_bus-walk,work,7:43:00,9:03:00,departure,24.4,
P3007,3007,732,3148,PNR-rapid_bus-walk,work,8:59:00,10:19:00,departure,24.4,
P3008,3008,732,3148,PNR-rapid_bus-walk,work,6:09:00,7:29:00,departure,24.4,
P3009,3009,732,3148,PNR-rapid_bus-walk,work,6:23:00,7:43:00,departure,24.4,
P3010,3010,732,3148,PNR-rapid_bus-walk,work,8:54:00,10:14:00,departure,24.4,
P3011,3011,732,3148,PNR-rapid_bus-walk,work,6:24:00,7:44:00,departure,24.4,
P3012,3012,732,3148,PNR-rapid_bus-walk,work,6:53:00,8:13:00,departure,24.4,
P3013,3013,732,3148,PNR-rapid_bus-walk,work,8:55:00,10:15:00,departure,24.4,
P3014,3014,732,3148,PNR-rapid_bus-walk,work,8:25:00,9:45:00,departure,24.4,
P3015,3015,732,3148,PNR-rapid_bus-walk,work,7:28:00,8:48:00,departure,24.4,
P3016,3016,732,3148,PNR-rapid_bus-walk,work,6:24:00,7:44:00,departure,24.4,
P3017,3017,732,3148,PNR-rapid_bus-walk,work,8:27:00,9:47:00,departure,24.4,
P3018,3018,732,3148,PNR-rapid_bus-walk,work,8:49:00,10:09:00,departure,24.4,
P3019,3019,732,3148,PNR-rapid_bus-walk,work,7:57:00,9:17:00,departure,24.4,
P3020,3020,732,3148,PNR-rapid_bus-walk,work,7:51:00,9:11:00,departure,24.4,
P3021,3021,732,3148,PNR-rapid_bus-KNR,work,7:53:00,9:13:00,departure,24.4,
P3022,3022,732,3148,PNR-rapid_bus-KNR,work,6:01:00,7:21:00,departure,24.4,
P3023,3023,732,3148,PNR-rapid_bus-KNR,work,6:28:00,7:48:00,departure,24.4,
P3024,3024,732,3148,PNR-rapid_bus-KNR,work,6:16:00,7:36:00,departure,24.4,
P3025,3025,732,3148,PNR-rapid_bus-KNR,work,7:49:00,9:09:00,departure,24.4,
P3026,3026,732,3148,PNR-rapid_bus-KNR,work,8:03:00,9:23:00,departure,24.4,
P3027,3027,732,3148,PNR-rapid_bus-KNR,work,6:12:00,7:32:00,departure,24.4,
P3028,3028,732,3148,PNR-rapid_bus-KNR,work,8:05:00,9:25:00,departure,24.4,
P3029,3029,732,3148,PNR-rapid_bus-KNR,work,7:22:00,8:42:00,departure,24.4,
P3030,3030,732,3148,PNR-rapid_bus-KNR,work,6:01:00,7:21:00,departure,24.4,
P3031,3031,732,3148,PNR-rapid_bus-KNR,work,8:54:00,10:14:00,departure,24.4,
P3032,3032,732,3148,PNR-rapid_bus-KNR,work,8:15:00,9:35:00,departure,24.4,
P3033,3033,732,3148,PNR-rapid_bus-KNR,work,7:10:00,8:30:00,departure,24.4,
P3034,3034,732,3148,PNR-rapid_bus-KNR,work,6:41:00,8:01:00,departure,24.4,
P3035,3035,732,3148,PNR-rapid_bus-KNR,work,8:55:00,10:15:00,departure,24.4,
P3036,3036,732,3148,PNR-rapid_bus-KNR,work,6:16:00,7:36:00,departure,24.4,
P3037,3037,732,3148,PNR-rapid_bus-KNR,work,7:43:00,9:03:00,departure,24.4,
P3038,3038,732,3148,PNR-rapid_bus-KNR,work,8:40:00,10:00:00,departure,24.4,
P3039,3039,732,3148,PNR-rapid_bus-KNR,work,6:23:00,7:43:00,departure,24.4,
P3040,3040,732,3148,PNR-rapid_bus-KNR,work,7:45:00,9:05:00,departure,24.4,
P3041,3041,732,3148,PNR-rapid_bus-KNR,work,8:18:00,9:38:00,departure,24.4,
P3042,3042,732,3148,PNR-rapid_bus-KNR,work,7:40:00,9:00:00,departure,24.4,
P3043,3043,732,3148,PNR-rapid_bus-KNR,work,7:24:00,8:44:00,departure,24.4,
P3044,3044,732,3148,PNR-rapid_bus-KNR,work,6:58:00,8:18:00,departure,24.4,
P3045,3045,732,3148,PNR-rapid_bus-KNR,work,8:45:00,10:05:00,departure,24.4,
P3046,3046,732,3148,PNR-rapid_bus-KNR,work,6:35:00,7:55:00,departure,24.4,
P3047,3047,732,3148,PNR-rapid_bus-KNR,work,8:09:00,9:29:00,departure,24.4,
P3048,3048,732,3148,PNR-rapid_bus-KNR,work,7:23:00,8:43:00,departure,24.4,
P3049,3049,732,3148,PNR-rapid_bus-KNR,work,6:37:00,7:57:00,departure,24.4,
P3050,3050,732,3148,PNR-rapid_bus-KNR,work,6:24:00,7:44:00,departure,24.4,
P3051,3051,732,3148,PNR-rapid_bus-KNR,work,6:55:00,8:15:00,departure,24.4,
P3052,3052,732,3148,PNR-rapid_bus-KNR,work,6:28:00,7:48:00,departure,24.4,
P3053,3053,732,3148,PNR-rapid_bus-KNR,work,6:13:00,7:33:00,departure,24.4,
P3054,3054,732,3148,PNR-rapid_bus-KNR,work,6:27:00,7:47:00,departure,24.4,
P3055,3055,732,3148,PNR-rapid_bus-KNR,work,6:27:00,7:47:00,departure,24.4,
P3056,3056,732,3148,PNR-rapid_bus-KNR,work,8:50:00,10:10:00,departure,24.4,
P3057,3057,732,3148,PNR-rapid_bus-KNR,work,6:10:00,7:30:00,departure,24.4,
P3058,3058,732,3148,PNR-rapid_bus-KNR,work,8:01:00,9:21:00,departure,24.4,
P3059,3059,732,3148,PNR-rapid_bus-KNR,work,7:45:00,9:05:00,departure,24.4,
P3060,3060,732,3148,PNR-rapid_bus-KNR,work,8:33:00,9:53:00,departure,24.4,
P3061,3061,732,3148,PNR-rapid_bus-KNR,work,8:47:00,10:07:00,departure,24.4,
P3062,3062,732,3148,PNR-rapid_bus-KNR,work,7:28:00,8:48:00,departure,24.4,
P3063,3063,732,3148,PNR-rapid_bus-KNR,work,6:51:00,8:11:00,departure,24.4,
P3064,3064,732,3148,PNR-rapid_bus-KNR,work,6:04:00,7:24:00,departure,24.4,
P3065,3065,732,3148,walk-rapid_bus-KNR,work,6:03:00,7:23:00,departure,24.4,
P3066,3066,732,3148,walk-rapid_bus-KNR,work,8:02:00,9:22:00,departure,24.4,
P3067,3067,732,3148,walk-rapid_bus-KNR,work,6:01:00,7:21:00,departure,24.4,
P3068,3068,732,3148,walk-rapid_bus-KNR,work,6:59:00,8:19:00,departure,24.4,
P3069,3069,732,3148,walk-rapid_bus-KNR,work,7:20:00,8:40:00,departure,24.4,
P3070,3070,732,3148,walk-rapid_bus-KNR,work,6:18:00,7:38:00,departure,24.4,
P3071,3071,732,3148,walk-rapid_bus-KNR,work,7:38:00,8:58:00,departure,24.4,
P3072,3072,732,3148,walk-rapid_bus-KNR,work,8:43:00,10:03:00,departure,24.4,
P3073,3073,732,3148,walk-rapid_bus-KNR,work,7:46:00,9:06:00,departure,24.4,
P3074,3074,732,3148,walk-rapid_bus-KNR,work,6:31:00,7:51:00,departure,24.4,
P3075,3075,732,3148,walk-rapid_bus-KNR,work,8:07:00,9:27:00,departure,24.4,
P3076,3076,732,3148,walk-rapid_bus-KNR,work,8:36:00,9:56:00,departure,24.4,
P3077,3077,732,3148,walk-rapid_bus-KNR,work,6:25:00,7:45:00,departure,24.4,
P3078,3078,732,3148,walk-rapid_bus-KNR,work,6:04:00,7:24:00,departure,24.4,
P3079,3079,732,3148,walk-rapid_bus-KNR,work,6:59:00,8:19:00,departure,24.4,
P3080,3080,732,3148,walk-rapid_bus-KNR,work,6:01:00,7:21:00,departure,24.4,
P3081,3081,732,3148,walk-rapid_bus-KNR,work,8:12:00,9:32:00,departure,24.4,
P3082,3082,732,3148,walk-rapid_bus-KNR,work,6:46:00,8:06:00,departure,24.4,
P3083,3083,732,3148,walk-rapid_bus-KNR,work,7:58:00,9:18:00,departure,24.4,
P3084,3084,732,3148,walk-rapid_bus-KNR,work,6:38:00,7:58:00,departure,24.4,
P3085,3085,732,3148,walk-rapid_bus-KNR,work,8:41:00,10:01:00,departure,24.4,
P3086,3086,732,3148,walk-rapid_bus-KNR,work,6:55:00,8:15:00,departure,24.4,
P3087,3087,732,3148,walk-rapid_bus-KNR,work,8:36:00,9:56:00,departure,24.4,
P3088,3088,732,3148,walk-rapid_bus-KNR,work,7:22:00,8:42:00,departure,24.4,
P3089,3089,732,3148,walk-rapid_bus-KNR,work,8:12:00,9:32:00,departure,24.4,
P3090,3090,732,3148,walk-rapid_bus-KNR,work,7:34:00,8:54:00,departure,24.4,
P3091,3091,732,3148,walk-rapid_bus-KNR,work,6:08:00,7:28:00,departure,24.4,
P3092,3092,732,3148,walk-rapid_bus-KNR,work,8:35:00,9:55:00,departure,24.4,
P3093,3093,732,3148,walk-rapid_bus-KNR,work,6:03:00,7:23:00,departure,24.4,
P3094,3094,732,3148,walk-rapid_bus-KNR,work,8:18:00,9:38:00,departure,24.4,
P3095,3095,732,3148,walk-rapid_bus-KNR,work,6:03:00,7:23:00,departure,24.4,
P3096,3096,732,3148,walk-rapid_bus-KNR,work,8:53:00,10:13:00,departure,24.4,
P3097,3097,732,3148,walk-rapid_bus-KNR,work,6:41:00,8:01:00,departure,24.4,
P3098,3098,732,3148,walk-rapid_bus-KNR,work,8:38:00,9:58:00,departure,24.4,
P3099,3099,732,3148,walk-rapid_bus-KNR,work,8:31:00,9:51:00,departure,24.4,
P3100,3100,732,3148,walk-rapid_bus-KNR,work,6:04:00,7:24:00,departure,24.4,
